caption_loss,fc_loss,loss
4.625,0.63671875,11.0
4.1875,0.51953125,9.375
4.375,0.421875,8.625
4.6875,0.59375,10.625
4.625,0.640625,11.0
4.34375,0.51171875,9.5
4.4375,0.640625,10.875
4.21875,0.466796875,8.875
4.65625,0.42578125,8.875
4.65625,0.5546875,10.25
4.375,0.65234375,10.875
4.40625,0.6015625,10.375
4.15625,0.466796875,8.8125
4.15625,0.5546875,9.75
4.46875,0.6015625,10.5
4.5625,0.59765625,10.5
4.21875,0.6015625,10.25
4.125,0.7734375,11.875
4.5625,0.58984375,10.5
3.828125,0.6015625,9.8125
4.21875,0.46875,8.875
4.40625,0.6015625,10.375
3.984375,0.6015625,10.0
4.59375,0.46875,9.25
4.75,0.48046875,9.5625
4.375,0.51171875,9.5
4.09375,0.375,7.84375
4.40625,0.6484375,10.875
4.71875,0.5546875,10.25
4.625,0.5546875,10.1875
4.28125,0.50390625,9.3125
4.59375,0.5078125,9.625
4.625,0.5546875,10.1875
4.75,0.470703125,9.5
4.875,0.5625,10.5
4.5,0.423828125,8.75
4.15625,0.59375,10.125
4.53125,0.6015625,10.5
4.375,0.416015625,8.5
4.25,0.6953125,11.1875
4.40625,0.60546875,10.5
4.53125,0.640625,10.9375
4.21875,0.515625,9.375
4.0625,0.55859375,9.625
4.25,0.50390625,9.25
4.625,0.55859375,10.25
4.71875,0.51171875,9.875
4.3125,0.6015625,10.3125
4.59375,0.51171875,9.75
4.125,0.51171875,9.25
4.34375,0.51171875,9.5
4.03125,0.46484375,8.6875
4.40625,0.55859375,10.0
4.03125,0.470703125,8.75
4.625,0.63671875,11.0
4.1875,0.60546875,10.25
4.34375,0.6015625,10.375
4.28125,0.46484375,8.9375
4.46875,0.51171875,9.625
4.71875,0.466796875,9.375
4.375,0.55078125,9.875
4.34375,0.59765625,10.3125
4.21875,0.515625,9.375
4.34375,0.5078125,9.375
4.15625,0.470703125,8.875
4.125,0.373046875,7.875
4.15625,0.5078125,9.25
4.5,0.6875,11.375
4.28125,0.640625,10.6875
4.25,0.65234375,10.75
4.65625,0.73828125,12.0
4.46875,0.51953125,9.625
4.3125,0.64453125,10.75
4.40625,0.470703125,9.125
4.34375,0.419921875,8.5
4.375,0.59375,10.3125
4.125,0.63671875,10.5
4.21875,0.50390625,9.25
4.40625,0.41796875,8.625
4.125,0.5546875,9.6875
3.9375,0.6015625,9.9375
4.6875,0.59765625,10.625
4.375,0.5625,10.0
3.984375,0.59375,9.9375
4.03125,0.4609375,8.625
4.40625,0.5078125,9.5
4.875,0.50390625,9.875
4.4375,0.68359375,11.25
4.71875,0.5546875,10.25
4.375,0.45703125,8.9375
4.53125,0.451171875,9.0
4.5625,0.462890625,9.1875
4.34375,0.63671875,10.75
4.375,0.37109375,8.125
4.5,0.5859375,10.375
4.375,0.419921875,8.5625
4.09375,0.4609375,8.75
4.53125,0.46484375,9.1875
4.21875,0.68359375,11.0625
4.1875,0.4140625,8.3125
4.1875,0.6484375,10.6875
4.15625,0.5546875,9.75
4.6875,0.412109375,8.8125
4.71875,0.50390625,9.75
4.4375,0.55078125,9.9375
4.5625,0.453125,9.125
4.3125,0.60546875,10.375
4.1875,0.55859375,9.75
4.0625,0.51171875,9.1875
4.71875,0.365234375,8.375
4.25,0.5546875,9.8125
4.03125,0.40625,8.125
3.953125,0.5546875,9.5
4.40625,0.69140625,11.3125
4.59375,0.59375,10.5
4.15625,0.51171875,9.25
4.46875,0.640625,10.875
4.34375,0.40234375,8.375
4.375,0.416015625,8.5
4.25,0.50390625,9.25
4.5625,0.50390625,9.625
4.0625,0.6875,10.9375
4.34375,0.55078125,9.875
4.21875,0.546875,9.6875
4.03125,0.6484375,10.5
